2016/1/31,中京,2,未勝利,ダ,1400,7,ダッシュビーム,87.63,3,62.1,4,７
2016/1/31,中京,2,未勝利,ダ,1400,8,シゲルサンマ,88.79,10,45.4,10,８
2016/1/31,中京,2,未勝利,ダ,1400,9,ニシノラディアント,88.80,11,56.6,5,６
2016/1/31,中京,2,未勝利,ダ,1400,10,ニシノディアマン,88.42,6,34.5,14,13
2016/1/31,中京,2,未勝利,ダ,1400,11,アイファーヴリル,89.53,15,30.1,15,16
2016/1/31,中京,2,未勝利,ダ,1400,12,グラスウォリアー,88.66,8,54.3,7,11
2016/1/31,中京,2,未勝利,ダ,1400,13,マイネルゴール,87.69,4,66.6,3,９
2016/1/31,中京,2,未勝利,ダ,1400,14,サンマルトゥーレ,88.74,9,42.6,12,14
2016/1/31,中京,2,未勝利,ダ,1400,15,アメリカンイナズマ,87.53,2,69.5,2,２
2016/1/31,中京,2,未勝利,ダ,1400,16,エイシンビジョン,88.10,5,49.5,9,３
2016/1/31,中京,3,500万下・牝,ダ,1800,1,スモーキーナイト,116.01,5,39.3,8,６
2016/1/31,中京,3,500万下・牝,ダ,1800,2,ハギノセゾン,116.03,6,43.7,7,４
2016/1/31,中京,3,500万下・牝,ダ,1800,3,ノーブルガイア,116.39,7,23.6,9,９
2016/1/31,中京,3,500万下・牝,ダ,1800,4,バードオンアスク,115.74,4,52.2,4,７
2016/1/31,中京,3,500万下・牝,ダ,1800,5,メイショウクローバ,115.43,1,62.8,3,１
2016/1/31,中京,3,500万下・牝,ダ,1800,6,パパラヴズマンボ,115.59,3,65.4,2,２
2016/1/31,中京,3,500万下・牝,ダ,1800,7,ベーリングメファ,116.56,8,68.0,1,３
2016/1/31,中京,3,500万下・牝,ダ,1800,8,トウシンハンター,116.66,9,45.3,6,５
2016/1/31,中京,3,500万下・牝,ダ,1800,9,サンレイフローラ,115.50,2,49.2,5,８
2016/1/31,中京,4,障害未勝利,芝,3000,1,ヤマニンアリエッタ,203.52,9,,,10
2016/1/31,中京,4,障害未勝利,芝,3000,2,インスタントリー,202.96,8,,,11
2016/1/31,中京,4,障害未勝利,芝,3000,3,シゲルハリマ,201.23,5,,,６
2016/1/31,中京,4,障害未勝利,芝,3000,4,カワキタバルク,205.23,11,,,９
2016/1/31,中京,4,障害未勝利,芝,3000,5,クラウンフレイム,206.07,14,,,４
2016/1/31,中京,4,障害未勝利,芝,3000,6,シゲルウシュウ,202.29,7,,,８
2016/1/31,中京,4,障害未勝利,芝,3000,7,マイネルクレイズ,202.14,6,,,７
2016/1/31,中京,4,障害未勝利,芝,3000,8,ルミナスギャラン,205.47,12,,,12
2016/1/31,中京,4,障害未勝利,芝,3000,9,エルインペレイター,200.88,3,,,５
2016/1/31,中京,4,障害未勝利,芝,3000,10,ヴィクトリースター,201.20,4,,,２
2016/1/31,中京,4,障害未勝利,芝,3000,11,クリノダイコクテン,200.42,2,,,１
2016/1/31,中京,4,障害未勝利,芝,3000,12,サンセドナ,204.38,10,,,消
2016/1/31,中京,4,障害未勝利,芝,3000,13,マコトサダイジン,199.84,1,,,３
2016/1/31,中京,4,障害未勝利,芝,3000,14,アイアムライジング,205.56,13,,,13
2016/1/31,中京,5,障害未勝利,芝,3000,1,メイショウオヤシオ,199.11,1,,,３
2016/1/31,中京,5,障害未勝利,芝,3000,2,スズプリンセス,207.93,12,,,14
2016/1/31,中京,5,障害未勝利,芝,3000,3,ワンパクチョウサン,206.05,11,,,９
2016/1/31,中京,5,障害未勝利,芝,3000,4,スカイパッション,203.90,7,,,１
2016/1/31,中京,5,障害未勝利,芝,3000,5,ペルフェクトゥス,208.30,13,,,11
2016/1/31,中京,5,障害未勝利,芝,3000,6,クラウンロベルト,205.21,10,,,８
2016/1/31,中京,5,障害未勝利,芝,3000,7,ホーカーテンペスト,202.10,3,,,２
2016/1/31,中京,5,障害未勝利,芝,3000,8,アルテミシア,204.08,8,,,６
2016/1/31,中京,5,障害未勝利,芝,3000,9,エンパイアライン,203.25,5,,,10
2016/1/31,中京,5,障害未勝利,芝,3000,10,サクラアドニス,202.82,4,,,７
2016/1/31,中京,5,障害未勝利,芝,3000,11,ワンダーウインディ,204.93,9,,,13
2016/1/31,中京,5,障害未勝利,芝,3000,12,モリトブイコール,203.75,6,,,４
2016/1/31,中京,5,障害未勝利,芝,3000,13,セイクリッドロード,201.55,2,,,５
2016/1/31,中京,5,障害未勝利,芝,3000,14,シゲルワッショイ,211.12,14,,,12
2016/1/31,中京,6,500万下,ダ,1200,1,メイショウアバラガ,72.86,1,71.3,1,２
2016/1/31,中京,6,500万下,ダ,1200,2,メイスンヴィーナス,74.74,16,18.7,16,16
2016/1/31,中京,6,500万下,ダ,1200,3,ザショットアロー,73.66,11,65.6,4,11
2016/1/31,中京,6,500万下,ダ,1200,4,ウエスタンニンジャ,73.09,5,51.0,9,３
2016/1/31,中京,6,500万下,ダ,1200,5,ウーマン,74.49,15,20.7,15,15
2016/1/31,中京,6,500万下,ダ,1200,6,アスターペニー,74.16,14,35.1,13,８
2016/1/31,中京,6,500万下,ダ,1200,7,スリーエスペラント,73.28,8,39.5,12,９
2016/1/31,中京,6,500万下,ダ,1200,8,ゴマスリオトコ,73.33,9,40.6,11,12
2016/1/31,中京,6,500万下,ダ,1200,9,サンアルパイン,73.85,13,34.7,14,13
2016/1/31,中京,6,500万下,ダ,1200,10,ウエスタンユーノー,73.69,12,46.6,10,４
2016/1/31,中京,6,500万下,ダ,1200,11,タマモイレブン,73.17,7,68.0,2,１
2016/1/31,中京,6,500万下,ダ,1200,12,ワキノハガクレ,72.90,2,67.0,3,５
2016/1/31,中京,6,500万下,ダ,1200,13,フローラルダンサー,73.07,4,56.1,8,14
2016/1/31,中京,6,500万下,ダ,1200,14,アイファーサラオー,73.03,3,65.0,5,６
2016/1/31,中京,6,500万下,ダ,1200,15,ツクバジャパン,73.51,10,57.9,7,10
